Company_IRI;Company Name;Industry_IRI;Industry;Address_IRI;Full Address;Street_IRI;Street;Norm_Street_IRI;Normalized Street;House Number;Part of House;House Floor;Building_IRI;Building;BuildPart_IRI;BuildingPart;BuildPartFloor_IRI;BuildingPartFloor;Owner_Address_IRI;Full Owner Address;Owner_Street_IRI;Owner Street;Norm_Owner_Street_IRI;Normalized Owner Street;Owner Number;Street_Coordinates
company_639;Hertsteiit. Zigarretih.;industry_7;Laden;address_16561;Friedenstraße 2;street_90;Friedenstraße;;;2;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_659;Meßner E. Konditorei;industry_7;Laden;address_16575;Vioothcstraße 33;street_106;Vioothcstraße;;;33;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_665;Schuler P. Kunst- und Handelsgürtnerswe.;industry_7;Laden;address_16581;Vioothcstraße 14;street_106;Vioothcstraße;;;14;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_669;Merkel E. Bader u. Fris.;industry_7;Laden;address_16582;Vioothcstraße 17;street_106;Vioothcstraße;;;17;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_671;Bächler H. Kolonialw.- ein- u. Mehlhandl.;industry_7;Laden;address_16583;Vioothcstraße 19;street_106;Vioothcstraße;;;19;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_674;Lotter H. Cigarrenhdl.;industry_7;Laden;address_16586;Vioothcstraße 23;street_106;Vioothcstraße;;;23;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_675;Pre . Delikatessen.;industry_7;Laden;address_16587;Vioothcstraße 25;street_106;Vioothcstraße;;;25;Vorderhaus;2.0;;;;;;;address_16205;;;;;;;
company_676;Engelhardt K. Schnellsohlerei;industry_7;Laden;address_16579;Vioothcstraße 1;street_106;Vioothcstraße;;;1;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_686;Meier P. Charkutier;industry_7;Laden;address_16591;Vioothcstraße 73;street_106;Vioothcstraße;;;73;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_690;Schneider Möbelh.;industry_7;Laden;address_16593;Vioothcstraße 28;street_106;Vioothcstraße;;;28;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_693;Zatecky. Friseur;industry_7;Laden;address_16582;Vioothcstraße 17;street_106;Vioothcstraße;;;17;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_695;Sperber J. Fahrradh.;industry_7;Laden;address_16595;Vioothcstraße 8;street_106;Vioothcstraße;;;8;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_697;Carl F. Landesprodh.;industry_7;Laden;address_16596;Grenzstraße 8;street_109;Grenzstraße;street_110;Grünstraße;8;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-038.jpg, HEIGHT:55.0, WIDTH:277.0, VPOS:1726.0, HPOS:2223.0
company_702;Weitprächtiger Bad.;industry_7;Laden;address_16602;I Straße 17;street_112;I Straße;;;17;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_704;Döderlein H- Baumaterial- Chamotte- und  Öl;industry_7;Laden;address_16603;I Straße 16;street_112;I Straße;;;16;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_705;Ammon. Wurst- und;industry_7;Laden;address_16603;I Straße 16;street_112;I Straße;;;16;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_707;Polster. Bader;industry_7;Laden;address_16605;I Straße 46;street_112;I Straße;;;46;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_709;Diesel E. Friseur;industry_7;Laden;address_16606;I Straße 93;street_112;I Straße;;;93;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_712;Keil fl Z. Eharkutier;industry_7;Laden;address_16608;I Straße 96;street_112;I Straße;;;96;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_713;Reulein A. Wurstwarenhaudlung;industry_7;Laden;address_16609;I Straße 2;street_112;I Straße;;;2;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_714;Schmitt J. Spezereihdl.;industry_7;Laden;address_16610;I Straße 7;street_112;I Straße;;;7;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_715;Bachmann J. Tabakhdg.;industry_7;Laden;address_16611;I Straße 1;street_112;I Straße;;;1;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_716;Schlepp G. Metzgermeister n. Charkutier;industry_7;Laden;address_16611;I Straße 1;street_112;I Straße;;;1;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_724;Haßler P. Eisenhandl.;industry_7;Laden;address_16616;Hlllzcnstraße 1;street_115;Hlllzcnstraße;;;1;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_738;Phlip. Zigarrengcfchäft;industry_7;Laden;address_16620;Halle 3;street_117;Halle;;;3;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_742;Hartig. Uhrmacher;industry_7;Laden;address_16620;Halle 3;street_117;Halle;;;3;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_758;Maulwurf C. Bürsten-u. Pinselsbrkt.;industry_7;Laden;address_16632;Haslerstraße 5;street_119;Haslerstraße;street_120;Hillerstraße;5;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_759;Meyer. Korbwarenh.;industry_7;Laden;address_16632;Haslerstraße 5;street_119;Haslerstraße;street_120;Hillerstraße;5;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_767;Reindler F. Büttner;industry_7;Laden;address_16633;Haslerstraße 10;street_119;Haslerstraße;street_120;Hillerstraße;10;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_768;Hülf H. Nketzger;industry_7;Laden;address_16633;Haslerstraße 10;street_119;Haslerstraße;street_120;Hillerstraße;10;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_770;Korn F. Buchh.;industry_7;Laden;address_16633;Haslerstraße 10;street_119;Haslerstraße;street_120;Hillerstraße;10;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_771;Läden am Krebsstock;industry_7;Laden;address_16633;Haslerstraße 10;street_119;Haslerstraße;street_120;Hillerstraße;10;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_775;Doppelhannner H. Leder- und Reiseartikel;industry_7;Laden;address_16629;Haslerstraße 12;street_119;Haslerstraße;street_120;Hillerstraße;12;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_776;HchRiehl J. un. Kfm.;industry_7;Laden;address_16629;Haslerstraße 12;street_119;Haslerstraße;street_120;Hillerstraße;12;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_777;Runge. Kaufm.;industry_7;Laden;address_16629;Haslerstraße 12;street_119;Haslerstraße;street_120;Hillerstraße;12;Vorderhaus;0.0;;;;;;;address_16205;;;;;;;
company_778;Bieber K. Kaufmann;industry_7;Laden;address_16629;Haslerstraße 12;street_119;Haslerstraße;street_120;Hillerstraße;12;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_779;Vogel C. Seifen- Kerzenu. Bleichsvdafbkt.;industry_7;Laden;address_16634;Haslerstraße 15;street_119;Haslerstraße;street_120;Hillerstraße;15;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_782;Ammon Z. Samenu. Kräuterhandl.;industry_7;Laden;address_16636;Haslerstraße 19;street_119;Haslerstraße;street_120;Hillerstraße;19;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_785;Erhard. Papier;industry_7;Laden;address_16637;Haslerstraße 20;street_119;Haslerstraße;street_120;Hillerstraße;20;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_789;Sperber S. Spielwhdl.;industry_7;Laden;address_16641;Haslerstraße 28;street_119;Haslerstraße;street_120;Hillerstraße;28;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_790;Leonh Wiedemann;industry_7;Laden;address_16641;Haslerstraße 28;street_119;Haslerstraße;street_120;Hillerstraße;28;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_792;H-ich Adam A. Kunstgärtnerei;industry_7;Laden;address_16642;Haslerstraße 29;street_119;Haslerstraße;street_120;Hillerstraße;29;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_793;Pommer. Geschirrh.;industry_7;Laden;address_16642;Haslerstraße 29;street_119;Haslerstraße;street_120;Hillerstraße;29;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_797;Rupprecht H. Friseur;industry_7;Laden;address_16645;Haslerstraße 1;street_119;Haslerstraße;street_120;Hillerstraße;1;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_802;Meßner. Friseur;industry_7;Laden;address_16646;Haslerstraße 6;street_119;Haslerstraße;street_120;Hillerstraße;6;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_811;Wittmann A. Metzgerin.;industry_7;Laden;address_16629;Haslerstraße 12;street_119;Haslerstraße;street_120;Hillerstraße;12;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_812;Vielberih K. Wurftwh.;industry_7;Laden;address_16629;Haslerstraße 12;street_119;Haslerstraße;street_120;Hillerstraße;12;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_814;Polet G. F. Farbwarnh.;industry_7;Laden;address_16654;Hcrzogstraße 2;street_125;Hcrzogstraße;;;2;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_816;Ortner G. Maler  (Cass Fortuna);industry_7;Laden;address_16655;Hcrzogstraße 9;street_125;Hcrzogstraße;;;9;Vorderhaus;;;;;;;;address_16656;Tucher-straße 12;street_312;Tucher-straße;street_290;Tucherstraße;12.0;
company_817;Weinberger K. Sparherdfabrikant;industry_7;Laden;address_16655;Hcrzogstraße 9;street_125;Hcrzogstraße;;;9;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_818;Brettreich A. Gesch.-Jnh.;industry_7;Laden;address_16657;Hcrzogstraße 21;street_125;Hcrzogstraße;;;21;Vorderhaus;0.0;;;;;;;address_16205;;;;;;;
company_822;Scharrer G. Friseur;industry_7;Laden;address_16661;Himpfelsliofstraße 4;street_127;Himpfelsliofstraße;street_128;Himpfelshofstraße;4;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_830;Backosen Gg. Lande-produkt. u. Kolonialiv.;industry_7;Laden;address_16667;Himpfelsliofstraße 9;street_127;Himpfelsliofstraße;street_128;Himpfelshofstraße;9;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_845;MMhHahn J. LederhdIg.;industry_7;Laden;address_16673;Himpfelsliofstraße 33;street_127;Himpfelsliofstraße;street_128;Himpfelshofstraße;33;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_860;Strobel D. Metzgerei;industry_7;Laden;address_16681;Hönigsplatz 13;street_129;Hönigsplatz;;;13;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_869;Wittig G. Charkutier;industry_7;Laden;address_16689;Holzstraße 154;street_135;Holzstraße;street_136;Hochstraße;154;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_872;Sainbeth. Friseur;industry_7;Laden;address_16692;Holzstraße 16;street_135;Holzstraße;street_136;Hochstraße;16;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_873;Hellmvld. Damen fris.;industry_7;Laden;address_16693;Jahnstraße 12;street_141;Jahnstraße;street_142;Jahnstraße;12;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_874;Drechsel Th. Schneidermeister;industry_7;Laden;address_16693;Jahnstraße 12;street_141;Jahnstraße;street_142;Jahnstraße;12;Vorderhaus;4.0;;;;;;;address_16205;;;;;;;
company_875;Sambeth H. Friseur;industry_7;Laden;address_16693;Jahnstraße 12;street_141;Jahnstraße;street_142;Jahnstraße;12;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_877;Nobanus G. Seifen- und Parsümeriegeschftsinh.;industry_7;Laden;address_16696;Jahnstraße 18;street_141;Jahnstraße;street_142;Jahnstraße;18;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_879;Jasmin S. Lederh.;industry_7;Laden;address_16696;Jahnstraße 18;street_141;Jahnstraße;street_142;Jahnstraße;18;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_883;Weiß. Beutler;industry_7;Laden;address_16698;Jahnstraße 21;street_141;Jahnstraße;street_142;Jahnstraße;21;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_887;Gutowski A. Staubaufsaugapparate;industry_7;Laden;address_16701;Jahnstraße 9;street_141;Jahnstraße;street_142;Jahnstraße;9;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_889;Adler. Schneidermeister;industry_7;Laden;address_16702;Jahnstraße 15;street_141;Jahnstraße;street_142;Jahnstraße;15;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_890;Bierlein G. Fahrradhdl.;industry_7;Laden;address_16702;Jahnstraße 15;street_141;Jahnstraße;street_142;Jahnstraße;15;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_893;Steinmetz Tapezier;industry_7;Laden;address_16694;Jahnstraße 16;street_141;Jahnstraße;street_142;Jahnstraße;16;Vorderhaus;;;;;;;;address_16704;Kohlcngasse 13;street_315;Kohlcngasse;street_316;Kohlengasse;13.0;
company_894;Pülm TH. Spirituosenh.;industry_7;Laden;address_16705;Jahnstraße 35;street_141;Jahnstraße;street_142;Jahnstraße;35;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_895;Zapf A. Schuhivhdl.;industry_7;Laden;address_16706;Jahnstraße 30;street_141;Jahnstraße;street_142;Jahnstraße;30;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_897;Handbaum F. Friseur;industry_7;Laden;address_16706;Jahnstraße 30;street_141;Jahnstraße;street_142;Jahnstraße;30;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_900;Ludmig. Gemüsehdln.;industry_7;Laden;address_16700;Jahnstraße 7;street_141;Jahnstraße;street_142;Jahnstraße;7;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_902;Wolf. Schnittwarenh.;industry_7;Laden;address_16700;Jahnstraße 7;street_141;Jahnstraße;street_142;Jahnstraße;7;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_903;Probst A. Pelzwarenh.;industry_7;Laden;address_16700;Jahnstraße 7;street_141;Jahnstraße;street_142;Jahnstraße;7;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_907;Mayer. Friseur;industry_7;Laden;address_16700;Jahnstraße 7;street_141;Jahnstraße;street_142;Jahnstraße;7;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_915;Wildner.;industry_7;Laden;address_16711;Jahnstraße 2;street_141;Jahnstraße;street_142;Jahnstraße;2;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_927;Maurer. Kfm.;industry_7;Laden;address_16720;Jahnstraße 42;street_141;Jahnstraße;street_142;Jahnstraße;42;Vorderhaus;0.0;;;;;;;address_16205;;;;;;;
company_931;Bierbaum F. Blumenh.;industry_7;Laden;address_16700;Jahnstraße 7;street_141;Jahnstraße;street_142;Jahnstraße;7;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_932;Konsumverein s. Nürnberg und Umgebung;industry_7;Laden;address_16722;Jahnstraße 77;street_141;Jahnstraße;street_142;Jahnstraße;77;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_933;Stöckel. Schnittivh.;industry_7;Laden;address_16722;Jahnstraße 77;street_141;Jahnstraße;street_142;Jahnstraße;77;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_935;Backofen G. Landesprod. u. Kolonialwaren;industry_7;Laden;address_16724;Jahnstraße 95;street_141;Jahnstraße;street_142;Jahnstraße;95;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_939;Herrcnkleider-Etablissement zum Prophet. Schüller;industry_7;Laden;address_16726;Jahnstraße 195;street_141;Jahnstraße;street_142;Jahnstraße;195;Vorderhaus;2.0;;;;;;;address_16205;;;;;;;
company_942;Möckel,tzr Bauer. Kaufm.;industry_7;Laden;address_16699;Jahnstraße 3;street_141;Jahnstraße;street_142;Jahnstraße;3;Vorderhaus;3.0;;;;;;;address_16205;;;;;;;
company_947;Prager H. Damenkonfektion;industry_7;Laden;address_16715;Jahnstraße 8;street_141;Jahnstraße;street_142;Jahnstraße;8;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_948;HArnoId Färberei und chenl. Neinigungsanst.;industry_7;Laden;address_16715;Jahnstraße 8;street_141;Jahnstraße;street_142;Jahnstraße;8;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_949;Schuster,Müller E. Juivelenu. Goldivarengeschft.;industry_7;Laden;address_16727;Jahnstraße 0;street_141;Jahnstraße;street_142;Jahnstraße;0;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_954;Boll Knaben- und Mädchengarderobe;industry_7;Laden;address_16728;Jahnstraße 13;street_141;Jahnstraße;street_142;Jahnstraße;13;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_956;Döderlein G. Hutfabkt.;industry_7;Laden;address_16702;Jahnstraße 15;street_141;Jahnstraße;street_142;Jahnstraße;15;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_957;Hofstätter J. Kurzwgesch.;industry_7;Laden;address_16702;Jahnstraße 15;street_141;Jahnstraße;street_142;Jahnstraße;15;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_958;Katz H. Schirmfbkt.;industry_7;Laden;address_16702;Jahnstraße 15;street_141;Jahnstraße;street_142;Jahnstraße;15;Vorderhaus;2.0;;;;;;;address_16205;;;;;;;
company_959;Äachmann Gbr.;industry_7;Laden;address_16702;Jahnstraße 15;street_141;Jahnstraße;street_142;Jahnstraße;15;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_962;Nürnberger Tapisserie Manufaktur E. Weigert Kahane;industry_7;Laden;address_16730;Jahnstraße 19;street_141;Jahnstraße;street_142;Jahnstraße;19;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_969;Pfeuffer F. Sanitätsbaz.;industry_7;Laden;address_16706;Jahnstraße 30;street_141;Jahnstraße;street_142;Jahnstraße;30;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_973;Levp Handschuhspezialgeschäst;industry_7;Laden;address_16717;Jahnstraße 32;street_141;Jahnstraße;street_142;Jahnstraße;32;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_974;Bock A. Friseurin;industry_7;Laden;address_16735;Jahnstraße 1;street_141;Jahnstraße;street_142;Jahnstraße;1;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_986;HrKaufmann E. Kinderkonfektionsgesch.-Jnh.;industry_7;Laden;address_16743;Iudengasse 18;street_145;Iudengasse;street_146;Judengasse;18;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_989;Levinger S. Cie. Wäschef. u. Ausstattg.;industry_7;Laden;address_16744;Iudengasse 2;street_145;Iudengasse;street_146;Judengasse;2;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_990;Bogel B. Korsetten  Nbäftsinhaberin;industry_7;Laden;address_16745;Iudengasse 7;street_145;Iudengasse;street_146;Judengasse;7;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_1000;Schulze E. Nvrmalbekleidungsbazar;industry_7;Laden;address_16747;Iudengasse 25;street_145;Iudengasse;street_146;Judengasse;25;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1001;Lauer Cie. Girmmi- und Guttaperchafabrikant;industry_7;Laden;address_16747;Iudengasse 25;street_145;Iudengasse;street_146;Judengasse;25;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1002;Wagner Pelzwhndl.;industry_7;Laden;address_16747;Iudengasse 25;street_145;Iudengasse;street_146;Judengasse;25;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1004;Fränkel A. Schuhwh.;industry_7;Laden;address_16748;Iudengasse 26;street_145;Iudengasse;street_146;Judengasse;26;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1009;Abel Cigarrenhandl.;industry_7;Laden;address_16749;Iudengasse 33;street_145;Iudengasse;street_146;Judengasse;33;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1012;Ebermann Eisendreher;industry_7;Laden;address_16749;Iudengasse 33;street_145;Iudengasse;street_146;Judengasse;33;Vorderhaus;2.0;;;;;;;address_16205;;;;;;;
company_1013;Marx E. LJ. Kaufleute;industry_7;Laden;address_16737;Iudengasse 36;street_145;Iudengasse;street_146;Judengasse;36;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1018;Centaver. Schuhwarenhändler;industry_7;Laden;address_16752;Iudengasse 40;street_145;Iudengasse;street_146;Judengasse;40;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1019;Heisel. Schirm- und Hutbazar;industry_7;Laden;address_16752;Iudengasse 40;street_145;Iudengasse;street_146;Judengasse;40;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_1020;Behrends. Wäsche- Baumwollen- und Kurzwarenhändler;industry_7;Laden;address_16752;Iudengasse 40;street_145;Iudengasse;street_146;Judengasse;40;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_1030;Römer K. Bader;industry_7;Laden;address_16757;Iudengasse 19;street_145;Iudengasse;street_146;Judengasse;19;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1031;Wellhöfer B. Metzgermeister Goftenhofer;industry_7;Laden;address_16760;Iudengasse 21;street_145;Iudengasse;street_146;Judengasse;21;Vorderhaus;;;;;;;;address_16761;Hauptstraße 10;street_89;Hauptstraße;;;10.0;
company_1035;Sperber Charkutier;industry_7;Laden;address_16760;Iudengasse 21;street_145;Iudengasse;street_146;Judengasse;21;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1042;Linke Optiker;industry_7;Laden;address_16768;Karlsbrücke 18;street_153;Karlsbrücke;street_153;Karlsbrücke;18;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_1045;Angerer St. Mehl;industry_7;Laden;address_16767;Karlsbrücke 1;street_153;Karlsbrücke;street_153;Karlsbrücke;1;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1046;Frankenburger Uechtsanwalt. Kanzlei;industry_7;Laden;address_16767;Karlsbrücke 1;street_153;Karlsbrücke;street_153;Karlsbrücke;1;Hinterhaus;2.0;;;;;;;address_16205;;;;;;;
company_1047;Wiegner G. jr. DamenHut-Spezialgeschäst;industry_7;Laden;address_16767;Karlsbrücke 1;street_153;Karlsbrücke;street_153;Karlsbrücke;1;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1049;Wohlbold. Chr. Antiquariat;industry_7;Laden;address_16767;Karlsbrücke 1;street_153;Karlsbrücke;street_153;Karlsbrücke;1;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_1053;Dennemarck Fris.;industry_7;Laden;address_16769;Karlsbrücke 8;street_153;Karlsbrücke;street_153;Karlsbrücke;8;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1055;H-H-Beck C. Papier-und Kontorutensilienhdg.;industry_7;Laden;address_16769;Karlsbrücke 8;street_153;Karlsbrücke;street_153;Karlsbrücke;8;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1061;Hmchr Wunderlich C. A. Parfümerie-u. Toiletteartikel Magazin;industry_7;Laden;address_16773;Karlsbrücke 17;street_153;Karlsbrücke;street_153;Karlsbrücke;17;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1062;Gutmann S. Kassenschränkc und Bureaueinrichtungsgegenstände;industry_7;Laden;address_16774;Karlsbrücke 22;street_153;Karlsbrücke;street_153;Karlsbrücke;22;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1064;Schwarz H. Cigarrh.;industry_7;Laden;address_16776;Karlsbrücke 12;street_153;Karlsbrücke;street_153;Karlsbrücke;12;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1081;Hüte Mützen u. Schirnre. Brückner;industry_7;Laden;address_16788;Karlsbrücke 47;street_153;Karlsbrücke;street_153;Karlsbrücke;47;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1085;Geiger A. Wollwrh.;industry_7;Laden;address_16791;Karlsbrücke 53;street_153;Karlsbrücke;street_153;Karlsbrücke;53;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1087;Müller Kaufhaus;industry_7;Laden;address_16792;Karlsbrücke 55;street_153;Karlsbrücke;street_153;Karlsbrücke;55;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1093;Hahn. Hopfenh.;industry_7;Laden;address_16776;Karlsbrücke 12;street_153;Karlsbrücke;street_153;Karlsbrücke;12;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_1094;König F. Friseur;industry_7;Laden;address_16795;Karlsbrücke 20;street_153;Karlsbrücke;street_153;Karlsbrücke;20;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1095;Tratzmüllcr. Friseur;industry_7;Laden;address_16795;Karlsbrücke 20;street_153;Karlsbrücke;street_153;Karlsbrücke;20;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_1097;Kund muller E. Papier- und;industry_7;Laden;address_16768;Karlsbrücke 18;street_153;Karlsbrücke;street_153;Karlsbrücke;18;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1124;Adler. Eisen- und Metalle;industry_7;Laden;address_16803;Karlsbrücke 6;street_153;Karlsbrücke;street_153;Karlsbrücke;6;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_1130;Stich. Großkuttler;industry_7;Laden;address_16780;Karlsbrücke 30;street_153;Karlsbrücke;street_153;Karlsbrücke;30;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_1136;Mack F. Kaufmann  u. Wasserleitungsinst.;industry_7;Laden;address_16803;Karlsbrücke 6;street_153;Karlsbrücke;street_153;Karlsbrücke;6;Vorderhaus;4.0;;;;;;;address_16205;;;;;;;
company_1142;Bauer H. Friseur;industry_7;Laden;address_16769;Karlsbrücke 8;street_153;Karlsbrücke;street_153;Karlsbrücke;8;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1161;Zettel P. Charkutier;industry_7;Laden;address_16807;Karlsbrücke 19;street_153;Karlsbrücke;street_153;Karlsbrücke;19;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1171;Cuny H. Nechtsanwalt (K.);industry_7;Laden;address_16767;Karlsbrücke 1;street_153;Karlsbrücke;street_153;Karlsbrücke;1;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1172;Cuny Appvld K. Künstelnd Handelsgärtner;industry_7;Laden;address_16767;Karlsbrücke 1;street_153;Karlsbrücke;street_153;Karlsbrücke;1;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1173;Maffari Gebr. Schleiferei u.;industry_7;Laden;address_16767;Karlsbrücke 1;street_153;Karlsbrücke;street_153;Karlsbrücke;1;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1175;Zandanel. Wein- und Spirituosenhandluug;industry_7;Laden;address_16766;Karlsbrücke 13;street_153;Karlsbrücke;street_153;Karlsbrücke;13;Vorderhaus;2.0;;;;;;;address_16205;;;;;;;
company_1198;Hmch-Häberlein G. Juwelier u. Goldarbeiter;industry_7;Laden;address_16823;Kobeinerstraße 2;street_160;Kobeinerstraße;;;2;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1200;Luber. P. Handschuhqeschäft;industry_7;Laden;address_16823;Kobeinerstraße 2;street_160;Kobeinerstraße;;;2;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_1207;Häberlein H. Hoflebkuch.-u. Chokoladefk.;industry_7;Laden;address_16824;Kobeinerstraße 9;street_160;Kobeinerstraße;;;9;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1209;H Stock lL Goldschmidt Etablissement fiir Modewaren Konfektion und Ausstattung;industry_7;Laden;address_16825;Kobeinerstraße 15;street_160;Kobeinerstraße;;;15;Vorderhaus;;;;;;;;address_16205;;;;;;;
